Id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
831,0.0469,0.1094,0.0469,0.0781,0.0781,0.1250,0.0469,0.0781,0.1250,0.0156,0.0781,0.1094,0.0312,0.0938,0.0469,0.1562,0.0469,0.0312,0.1094,0.1094,0.0938,0.0312,0.0312,0.0312,0.0469,0.0000,0.0312,0.0625,0.0312,0.0156,0.0156,0.1094,0.0938,0.0625,0.0938,0.0781,0.0156,0.0000,0.0156,0.0000,0.0938,0.0156,0.0312,0.1094,0.1406,0.0625,0.0938,0.1562,0.0938,0.1250,0.0625,0.0625,0.1094,0.0312,0.0469,0.0625,0.0625,0.0000,0.1094,0.1719,0.1562,0.0781,0.1875,0.2031
832,0.0625,0.0312,0.0469,0.0781,0.1406,0.0625,0.0312,0.0625,0.1250,0.0156,0.0781,0.1406,0.0938,0.0938,0.0938,0.1719,0.0625,0.0781,0.1094,0.1250,0.0625,0.0625,0.0156,0.0469,0.0312,0.0156,0.0781,0.0625,0.0938,0.0156,0.0312,0.0625,0.0625,0.0312,0.0781,0.1250,0.0469,0.0312,0.0000,0.0312,0.0781,0.0469,0.0469,0.0312,0.2031,0.0938,0.0156,0.0469,0.0312,0.1719,0.1250,0.1094,0.1250,0.0312,0.1406,0.0625,0.0625,0.0312,0.0000,0.1250,0.0469,0.1562,0.0781,0.1406
833,0.0625,0.1406,0.0312,0.0938,0.0938,0.0938,0.0781,0.2188,0.0938,0.0625,0.0781,0.0781,0.0938,0.0938,0.0312,0.0938,0.1094,0.0312,0.1094,0.0938,0.0469,0.0781,0.0156,0.0625,0.0625,0.0625,0.0781,0.0156,0.1094,0.0625,0.0625,0.1250,0.0781,0.1250,0.0625,0.0469,0.0781,0.0156,0.0625,0.0312,0.0938,0.0312,0.0469,0.0625,0.0469,0.0469,0.0469,0.0625,0.0625,0.1875,0.1094,0.0781,0.1250,0.0156,0.0625,0.0469,0.0625,0.0312,0.0312,0.0469,0.1875,0.0625,0.0312,0.0469
834,0.0625,0.0312,0.0781,0.0938,0.1562,0.0156,0.0938,0.1406,0.0625,0.0312,0.0781,0.0625,0.0781,0.0938,0.0625,0.1250,0.0625,0.1094,0.0625,0.1094,0.0312,0.0000,0.0156,0.0000,0.1406,0.0156,0.0312,0.0938,0.0469,0.0469,0.0469,0.1094,0.0781,0.1875,0.0469,0.0625,0.0312,0.0000,0.0156,0.0469,0.0938,0.0000,0.0312,0.0625,0.0469,0.0625,0.0625,0.1562,0.0625,0.0781,0.0469,0.0938,0.1094,0.0312,0.1562,0.0625,0.0938,0.0469,0.0469,0.1094,0.1094,0.1562,0.1250,0.1875
835,0.0469,0.0938,0.0625,0.0312,0.1562,0.0781,0.0625,0.0781,0.0625,0.0156,0.0469,0.0781,0.0469,0.0625,0.0781,0.1875,0.0625,0.1250,0.0312,0.1406,0.0938,0.0469,0.0156,0.0156,0.0312,0.0156,0.0469,0.1250,0.0781,0.0469,0.0000,0.0781,0.0625,0.0312,0.0312,0.0938,0.0312,0.0000,0.0000,0.0312,0.0312,0.0156,0.0156,0.1250,0.1250,0.1094,0.0625,0.1250,0.0625,0.1094,0.0781,0.1094,0.0781,0.0469,0.1406,0.0781,0.0938,0.0156,0.0781,0.1094,0.1094,0.1250,0.1562,0.2656
836,0.0625,0.1094,0.0781,0.1250,0.1094,0.0312,0.0312,0.1250,0.0469,0.0312,0.0312,0.1250,0.0156,0.1562,0.0938,0.1250,0.0938,0.0938,0.0625,0.1094,0.0469,0.0000,0.0000,0.0156,0.0469,0.0156,0.0156,0.0781,0.0938,0.0156,0.0469,0.1250,0.1094,0.0781,0.0000,0.0312,0.0469,0.0000,0.0312,0.0000,0.0625,0.0000,0.0156,0.0469,0.1094,0.1094,0.1094,0.1094,0.1094,0.0156,0.0938,0.1250,0.1562,0.0312,0.0938,0.1406,0.0625,0.0312,0.0625,0.1875,0.1250,0.1406,0.0938,0.2031
837,0.2188,0.0781,0.1094,0.1406,0.0625,0.0156,0.0938,0.0938,0.0625,0.0625,0.0469,0.0938,0.0781,0.0938,0.0625,0.1406,0.1250,0.0312,0.0469,0.0781,0.0156,0.0000,0.0000,0.0156,0.0312,0.0000,0.0312,0.0781,0.0312,0.0469,0.0781,0.1094,0.1250,0.1094,0.0156,0.0469,0.0469,0.0000,0.0312,0.0625,0.0625,0.0312,0.0156,0.0469,0.0781,0.0469,0.1250,0.1406,0.0781,0.0625,0.0938,0.0938,0.1562,0.0156,0.0156,0.0938,0.1406,0.0469,0.0625,0.1719,0.1406,0.0938,0.1562,0.1094
838,0.1094,0.0469,0.1406,0.0625,0.0938,0.0312,0.0312,0.0781,0.1406,0.0156,0.0312,0.1406,0.1094,0.0938,0.0938,0.1406,0.1094,0.0156,0.0938,0.0781,0.0781,0.0156,0.0156,0.0469,0.0469,0.0000,0.0000,0.0781,0.0781,0.0312,0.0312,0.1094,0.0156,0.1562,0.0312,0.1094,0.0156,0.0000,0.0000,0.0156,0.0625,0.0000,0.0156,0.0625,0.0469,0.1250,0.0781,0.1719,0.1094,0.0156,0.0625,0.1875,0.1094,0.1094,0.0781,0.1094,0.0625,0.0156,0.0938,0.1406,0.1406,0.1562,0.1094,0.0938
839,0.0312,0.0625,0.1094,0.0156,0.0312,0.0625,0.1250,0.0312,0.0938,0.0625,0.0469,0.0625,0.0156,0.0625,0.0469,0.0469,0.1094,0.0625,0.0625,0.0781,0.0781,0.0938,0.1562,0.0469,0.0469,0.2656,0.1562,0.1250,0.0312,0.0625,0.0469,0.0156,0.0625,0.1094,0.0156,0.0156,0.1406,0.1250,0.2344,0.0469,0.0469,0.1250,0.0469,0.1094,0.0781,0.1094,0.0938,0.0938,0.0156,0.0156,0.0781,0.0469,0.0625,0.0938,0.0781,0.0312,0.0156,0.1094,0.0781,0.0781,0.0312,0.0312,0.0938,0.0312
840,0.0781,0.0938,0.0469,0.1250,0.1250,0.0312,0.0000,0.0625,0.0781,0.0000,0.0469,0.1094,0.0156,0.0938,0.1562,0.1719,0.0625,0.0469,0.0156,0.1406,0.0469,0.0312,0.0625,0.0000,0.0469,0.0000,0.0312,0.1094,0.0469,0.0156,0.0156,0.0625,0.1094,0.0469,0.0625,0.0625,0.0156,0.0000,0.0312,0.0000,0.0781,0.0312,0.0625,0.0938,0.1719,0.0938,0.1094,0.1406,0.0781,0.0469,0.1094,0.1094,0.0781,0.0781,0.0938,0.0781,0.0781,0.0156,0.1250,0.2031,0.1094,0.1250,0.1406,0.1406
841,0.0000,0.0781,0.0469,0.0156,0.0625,0.0938,0.1406,0.0625,0.0469,0.1250,0.0469,0.0312,0.0469,0.0625,0.0156,0.0469,0.0625,0.0469,0.0781,0.0469,0.0625,0.0781,0.1406,0.1094,0.0938,0.1094,0.1875,0.1094,0.1250,0.0156,0.0625,0.0781,0.0625,0.1562,0.0156,0.0000,0.0625,0.0781,0.2031,0.0781,0.0625,0.1406,0.1094,0.1406,0.0625,0.1406,0.0625,0.0312,0.0156,0.0781,0.0938,0.1094,0.0469,0.1406,0.0312,0.0312,0.0312,0.0469,0.1094,0.0156,0.0625,0.0312,0.0625,0.0469
842,0.0156,0.0312,0.0469,0.1094,0.0938,0.0469,0.0000,0.0781,0.0781,0.0312,0.0469,0.0781,0.0938,0.0469,0.1094,0.2031,0.0781,0.0625,0.0469,0.0625,0.0469,0.0312,0.0469,0.0312,0.0312,0.0000,0.0312,0.0469,0.0625,0.0781,0.0469,0.0781,0.0312,0.0781,0.0938,0.0625,0.0000,0.0156,0.0469,0.0312,0.0781,0.0312,0.0156,0.0625,0.1719,0.0625,0.1250,0.1094,0.0781,0.0625,0.0469,0.2031,0.1094,0.0625,0.0156,0.1250,0.0781,0.0312,0.0938,0.2812,0.0625,0.1250,0.2031,0.2031
843,0.0938,0.1250,0.0469,0.0625,0.0469,0.0000,0.0938,0.1406,0.0469,0.0000,0.0469,0.0469,0.1094,0.0625,0.1250,0.1875,0.0469,0.0156,0.0000,0.0938,0.0156,0.0312,0.0312,0.0000,0.0156,0.0156,0.0469,0.1094,0.0625,0.0000,0.0156,0.1250,0.0625,0.0312,0.0156,0.0781,0.0156,0.0312,0.0000,0.0000,0.0156,0.0156,0.0000,0.1406,0.1719,0.0312,0.0625,0.1875,0.1250,0.1094,0.0625,0.2500,0.0781,0.0156,0.0625,0.0781,0.1094,0.0156,0.0781,0.1562,0.2031,0.1406,0.1562,0.3281
844,0.3438,0.0781,0.1406,0.0938,0.0312,0.0469,0.1562,0.0000,0.0781,0.0469,0.0625,0.0938,0.0938,0.0469,0.0312,0.0469,0.0938,0.0156,0.0312,0.0312,0.0625,0.0000,0.0938,0.0312,0.0469,0.0625,0.1719,0.1562,0.0000,0.0000,0.0312,0.0625,0.1094,0.1094,0.0312,0.0312,0.0156,0.0781,0.1250,0.0312,0.0938,0.0938,0.1094,0.1250,0.0938,0.0781,0.1562,0.1094,0.1094,0.0156,0.0781,0.0625,0.0625,0.0625,0.0625,0.0312,0.0625,0.0469,0.0781,0.0625,0.0781,0.0938,0.0469,0.0625
845,0.1875,0.1250,0.1406,0.1406,0.1094,0.0625,0.0000,0.0938,0.0938,0.0156,0.0781,0.0781,0.0781,0.0938,0.0625,0.2656,0.0781,0.0312,0.0156,0.1406,0.0312,0.0625,0.0625,0.0312,0.0781,0.0000,0.0156,0.0156,0.0312,0.0156,0.0781,0.0625,0.1406,0.0625,0.0469,0.1250,0.0000,0.0312,0.0156,0.0156,0.1094,0.0156,0.0000,0.0781,0.0938,0.0312,0.0625,0.0625,0.1875,0.0469,0.0469,0.0938,0.1250,0.0312,0.0312,0.0625,0.0938,0.0312,0.1094,0.0781,0.1719,0.1094,0.1094,0.0938
846,0.1719,0.1719,0.1094,0.0625,0.1250,0.0156,0.1406,0.0625,0.1250,0.0938,0.0469,0.0938,0.0469,0.0156,0.0781,0.0625,0.1719,0.0469,0.0625,0.0469,0.0625,0.0000,0.0156,0.0000,0.0469,0.0938,0.0625,0.0938,0.0469,0.0312,0.0938,0.1094,0.0938,0.0625,0.0625,0.0312,0.1094,0.0625,0.0625,0.0938,0.0625,0.0625,0.0000,0.0781,0.0781,0.1094,0.0469,0.1250,0.0781,0.0625,0.1250,0.0469,0.0312,0.0000,0.0781,0.1250,0.0312,0.0781,0.0938,0.0938,0.1406,0.0781,0.0781,0.0000
847,0.1094,0.0938,0.0625,0.1250,0.1562,0.0625,0.0312,0.0469,0.1094,0.0156,0.0312,0.1094,0.1094,0.1562,0.0469,0.1406,0.0781,0.0938,0.0781,0.1094,0.0625,0.0000,0.0312,0.0469,0.0938,0.0000,0.0156,0.0469,0.0938,0.0312,0.0156,0.1562,0.1094,0.0625,0.0781,0.0625,0.0156,0.0000,0.0156,0.0312,0.0469,0.0000,0.0000,0.0781,0.0312,0.0938,0.0469,0.0938,0.0781,0.0469,0.0469,0.1562,0.1250,0.0781,0.0781,0.1719,0.0625,0.0469,0.0781,0.0312,0.0938,0.1875,0.1094,0.1719
848,0.1406,0.0469,0.0938,0.1094,0.1562,0.0000,0.0312,0.1094,0.1250,0.0000,0.0938,0.1250,0.0625,0.1094,0.0781,0.0938,0.0781,0.0938,0.0469,0.0938,0.0156,0.0156,0.0312,0.0156,0.0156,0.0625,0.0781,0.0312,0.0312,0.0781,0.0156,0.0938,0.0625,0.0781,0.1406,0.0781,0.0312,0.0312,0.0312,0.0156,0.0938,0.0312,0.0312,0.1250,0.0938,0.0469,0.0781,0.1562,0.1250,0.0625,0.0625,0.0625,0.1094,0.0312,0.0938,0.0781,0.1250,0.0156,0.0781,0.0938,0.1250,0.0781,0.1406,0.1094
849,0.1250,0.0938,0.1094,0.1094,0.0625,0.1094,0.0781,0.0312,0.0781,0.0469,0.0781,0.0781,0.1250,0.0312,0.0469,0.1094,0.0938,0.0312,0.0469,0.0312,0.0938,0.0312,0.0625,0.0312,0.0469,0.0156,0.0469,0.1094,0.0312,0.0312,0.0469,0.0938,0.0938,0.0469,0.0781,0.0938,0.0000,0.0312,0.0156,0.0469,0.1250,0.0156,0.0469,0.0938,0.0938,0.0312,0.1094,0.2031,0.1250,0.1250,0.0312,0.0781,0.0469,0.0469,0.0625,0.0938,0.0625,0.0156,0.1094,0.1562,0.1094,0.1562,0.1406,0.0469
850,0.1094,0.0469,0.0781,0.1094,0.0781,0.0469,0.0312,0.0625,0.1406,0.0156,0.0469,0.1250,0.1094,0.1250,0.0938,0.1250,0.0469,0.0469,0.0781,0.1094,0.0625,0.0156,0.0469,0.0312,0.0469,0.0312,0.0000,0.0625,0.0781,0.0469,0.0781,0.0312,0.0625,0.0469,0.0938,0.1094,0.0156,0.0469,0.0000,0.0000,0.0469,0.0156,0.0312,0.0938,0.1250,0.1094,0.0625,0.1406,0.1250,0.0781,0.0938,0.1094,0.1250,0.0469,0.0625,0.1406,0.0781,0.0000,0.1094,0.1562,0.0938,0.0938,0.1094,0.1094
851,0.0312,0.0469,0.0469,0.0156,0.0781,0.0156,0.1406,0.0938,0.0312,0.1250,0.1406,0.0469,0.0625,0.0156,0.0000,0.0000,0.0000,0.0625,0.0938,0.0625,0.0781,0.1094,0.2031,0.0781,0.0938,0.1719,0.1562,0.0938,0.1094,0.0469,0.0469,0.0312,0.0469,0.1250,0.0469,0.0000,0.0469,0.2656,0.1406,0.0312,0.0938,0.1562,0.1406,0.1719,0.1250,0.0781,0.1094,0.0469,0.0469,0.0938,0.1562,0.0000,0.0156,0.0781,0.0312,0.0312,0.0000,0.0312,0.1250,0.0469,0.0156,0.0156,0.0469,0.0000
852,0.0469,0.1562,0.0781,0.0781,0.1562,0.0469,0.0781,0.0781,0.0781,0.0781,0.0156,0.1250,0.0781,0.1094,0.0469,0.1562,0.0938,0.0625,0.0781,0.0781,0.0625,0.0469,0.0000,0.0469,0.1094,0.0000,0.0625,0.0312,0.0625,0.0000,0.0781,0.0469,0.1406,0.0938,0.0156,0.0781,0.0469,0.0312,0.0469,0.0000,0.0781,0.0156,0.0312,0.0781,0.1094,0.0469,0.0938,0.1406,0.0781,0.0469,0.1094,0.1562,0.0469,0.0312,0.0781,0.0625,0.0625,0.0469,0.0938,0.1562,0.1406,0.0625,0.1406,0.0625
853,0.0781,0.0625,0.0938,0.0469,0.0156,0.0312,0.1094,0.0938,0.0781,0.1406,0.0312,0.1250,0.0469,0.0312,0.0312,0.0312,0.0469,0.0312,0.0312,0.0312,0.0781,0.0469,0.0938,0.0156,0.1406,0.1875,0.2188,0.0938,0.0781,0.0625,0.0312,0.0469,0.0469,0.0781,0.1094,0.0156,0.0312,0.1094,0.2656,0.0938,0.0156,0.1719,0.0625,0.1094,0.2031,0.1406,0.0312,0.0312,0.1094,0.0625,0.1562,0.0469,0.0156,0.0469,0.1719,0.0156,0.0156,0.0000,0.0469,0.0781,0.0469,0.0156,0.0469,0.0156
854,0.2500,0.0469,0.1250,0.1875,0.0625,0.0625,0.0156,0.0000,0.1719,0.0469,0.0625,0.0469,0.1094,0.0625,0.1250,0.2188,0.1094,0.0000,0.0156,0.0312,0.0000,0.0156,0.0156,0.0938,0.0938,0.0156,0.0156,0.0469,0.0625,0.0156,0.0156,0.0625,0.1406,0.0781,0.0156,0.0938,0.0000,0.0312,0.0312,0.0000,0.0156,0.0000,0.0000,0.1094,0.0938,0.0625,0.0156,0.1406,0.1094,0.0156,0.1719,0.1875,0.0938,0.0156,0.1094,0.0625,0.0625,0.0000,0.0469,0.1094,0.2188,0.1406,0.0625,0.2500
855,0.1094,0.0312,0.1562,0.0312,0.0312,0.0781,0.0781,0.0781,0.1406,0.1250,0.0625,0.0469,0.0156,0.0625,0.0625,0.0156,0.0938,0.0625,0.1250,0.0469,0.1094,0.0312,0.1250,0.0156,0.1250,0.0938,0.1406,0.1094,0.0312,0.0625,0.0938,0.0312,0.0781,0.1250,0.0625,0.0625,0.1406,0.0938,0.2031,0.0781,0.0625,0.1719,0.1094,0.0625,0.0312,0.0938,0.0625,0.0469,0.0469,0.0312,0.0312,0.0156,0.0469,0.0781,0.0781,0.0469,0.0000,0.1250,0.0938,0.0156,0.0469,0.0312,0.0156,0.0781
856,0.1094,0.0312,0.1094,0.0312,0.0469,0.1094,0.0781,0.0781,0.0781,0.0625,0.0625,0.0781,0.0781,0.0781,0.0000,0.0312,0.0469,0.0781,0.0469,0.0156,0.0625,0.2031,0.2031,0.0781,0.1562,0.0312,0.0781,0.1719,0.0312,0.1406,0.0469,0.1094,0.0625,0.0938,0.0938,0.0781,0.0312,0.0938,0.0312,0.0625,0.0469,0.0625,0.0156,0.0312,0.0625,0.1406,0.0625,0.0469,0.0625,0.1094,0.0312,0.0469,0.0469,0.1406,0.1250,0.1094,0.0469,0.0625,0.0156,0.0312,0.0781,0.0625,0.0469,0.0938
857,0.0156,0.0469,0.1562,0.1094,0.0625,0.0469,0.0781,0.0781,0.0469,0.1094,0.1250,0.1250,0.0938,0.0312,0.0469,0.0625,0.0938,0.0312,0.0938,0.0625,0.0625,0.0312,0.0625,0.0312,0.0938,0.0938,0.0781,0.0625,0.0625,0.0469,0.0781,0.0625,0.1719,0.0625,0.0312,0.0000,0.1406,0.0312,0.1562,0.0781,0.0625,0.1094,0.0781,0.0781,0.0938,0.1250,0.0781,0.0312,0.0469,0.1250,0.1250,0.0469,0.0156,0.0781,0.0312,0.0781,0.0625,0.0938,0.0469,0.0625,0.0938,0.0000,0.0625,0.1094
858,0.1719,0.1250,0.1094,0.0938,0.0781,0.0625,0.0000,0.0938,0.0469,0.0156,0.0312,0.1250,0.0312,0.0938,0.0625,0.1094,0.1406,0.0156,0.0312,0.0938,0.0469,0.0469,0.0781,0.0312,0.0156,0.0156,0.0469,0.1250,0.0312,0.0312,0.0469,0.1719,0.0781,0.0469,0.0312,0.0312,0.0156,0.0156,0.0000,0.0156,0.0469,0.0000,0.0469,0.0781,0.0938,0.1094,0.0312,0.1719,0.1094,0.0469,0.0469,0.0781,0.1406,0.0781,0.1094,0.1406,0.0781,0.0312,0.0469,0.0781,0.1250,0.2344,0.0938,0.2188
859,0.1250,0.1094,0.1094,0.0625,0.0312,0.0156,0.1250,0.1719,0.1094,0.0000,0.0469,0.0938,0.0938,0.0938,0.0469,0.0938,0.0938,0.0469,0.0000,0.0781,0.0469,0.0000,0.0156,0.0156,0.0938,0.0000,0.0312,0.0938,0.0625,0.0625,0.1094,0.0469,0.0625,0.1250,0.0156,0.0781,0.0156,0.0156,0.0156,0.0312,0.0312,0.0312,0.0312,0.0625,0.1562,0.0469,0.0625,0.1875,0.1094,0.0625,0.1250,0.1094,0.1406,0.0469,0.0625,0.0625,0.0469,0.0469,0.0469,0.2031,0.0938,0.1094,0.1250,0.2031
860,0.1094,0.0625,0.0625,0.1406,0.0469,0.0938,0.0156,0.0625,0.0469,0.0312,0.0312,0.0781,0.0938,0.1094,0.0938,0.1562,0.0938,0.0312,0.0156,0.1406,0.0781,0.0469,0.0156,0.0625,0.0156,0.0469,0.0312,0.0625,0.0469,0.0156,0.0469,0.0938,0.0625,0.0469,0.0469,0.0469,0.0625,0.0000,0.0312,0.0156,0.0469,0.0000,0.0312,0.0938,0.0938,0.0938,0.1094,0.1250,0.1094,0.0781,0.0781,0.1250,0.0938,0.0625,0.0781,0.0625,0.0938,0.0312,0.0781,0.1875,0.1562,0.0781,0.1406,0.2500
861,0.0938,0.0781,0.0469,0.0781,0.1250,0.0781,0.0625,0.0938,0.0625,0.0000,0.0312,0.1406,0.0938,0.0625,0.1406,0.1406,0.0469,0.1250,0.0469,0.1562,0.0938,0.0312,0.0312,0.0312,0.0625,0.0000,0.0781,0.0312,0.0312,0.0469,0.0312,0.0781,0.0938,0.0781,0.0781,0.0781,0.0312,0.0000,0.0156,0.0000,0.0625,0.0312,0.0000,0.0625,0.0938,0.1094,0.0625,0.1406,0.0469,0.0781,0.0625,0.1250,0.1250,0.0781,0.0625,0.0625,0.1406,0.0156,0.0469,0.1719,0.0938,0.1094,0.1406,0.1406
862,0.3906,0.0938,0.1250,0.1875,0.1250,0.0156,0.0469,0.0469,0.1250,0.0469,0.0312,0.0781,0.0938,0.0625,0.0469,0.1875,0.0781,0.0469,0.0469,0.0625,0.0000,0.0156,0.0469,0.0312,0.1094,0.0156,0.0312,0.0625,0.1250,0.0156,0.0156,0.0469,0.1250,0.0469,0.0469,0.0781,0.0469,0.0156,0.0312,0.0312,0.0312,0.0625,0.1094,0.0156,0.0625,0.0312,0.0000,0.1406,0.1875,0.0469,0.0625,0.0625,0.0625,0.0469,0.0938,0.0938,0.0312,0.0000,0.0469,0.0781,0.0938,0.1875,0.0938,0.1719
863,0.1719,0.0938,0.1094,0.1562,0.1094,0.0625,0.0156,0.0625,0.1250,0.0312,0.0938,0.1094,0.1094,0.0625,0.0156,0.2031,0.1094,0.0156,0.0625,0.0469,0.0469,0.0156,0.0625,0.0469,0.0469,0.0156,0.0781,0.0312,0.0625,0.0625,0.0625,0.0312,0.0781,0.0625,0.0469,0.0938,0.0469,0.0781,0.0312,0.0000,0.0781,0.0625,0.0469,0.0938,0.1094,0.0156,0.0781,0.0938,0.1562,0.0781,0.1406,0.0938,0.0312,0.0156,0.0625,0.1094,0.0312,0.0625,0.0625,0.0625,0.1875,0.0781,0.0625,0.1094
864,0.1406,0.1250,0.0625,0.0938,0.1562,0.0000,0.0938,0.0938,0.0938,0.0312,0.0469,0.1094,0.1250,0.0781,0.0938,0.0938,0.1094,0.0781,0.1094,0.0312,0.0469,0.0312,0.0000,0.0000,0.0469,0.0312,0.0156,0.1406,0.0312,0.0156,0.0781,0.0469,0.0625,0.0781,0.0312,0.1250,0.0156,0.0156,0.0625,0.0312,0.0469,0.0312,0.0156,0.0469,0.1562,0.0469,0.0625,0.1719,0.1094,0.0781,0.0781,0.1406,0.1094,0.0312,0.0781,0.0469,0.1094,0.0312,0.0625,0.1406,0.0781,0.1250,0.1094,0.1094
865,0.2031,0.1562,0.0781,0.1250,0.2344,0.0156,0.0781,0.0781,0.0625,0.0156,0.0469,0.0781,0.0469,0.0469,0.1562,0.1719,0.1562,0.1094,0.0156,0.0938,0.0625,0.0156,0.0000,0.0156,0.0781,0.0000,0.0156,0.0469,0.0312,0.0000,0.0781,0.0625,0.1250,0.0938,0.0781,0.0938,0.0156,0.0000,0.0312,0.0000,0.0938,0.0156,0.0312,0.0469,0.0938,0.0625,0.1250,0.0781,0.0781,0.0469,0.0312,0.0938,0.0625,0.0625,0.0312,0.0781,0.1562,0.0156,0.0938,0.1875,0.0781,0.1406,0.0938,0.0781
866,0.0469,0.0469,0.0938,0.0156,0.0625,0.1875,0.0781,0.0469,0.1250,0.1719,0.0781,0.0469,0.0156,0.0000,0.0469,0.0000,0.0469,0.0312,0.1094,0.0312,0.1094,0.1562,0.1875,0.1094,0.1094,0.1562,0.1562,0.0781,0.1562,0.0156,0.0625,0.0156,0.0625,0.2188,0.0625,0.0156,0.0312,0.1719,0.1875,0.0938,0.0938,0.1094,0.1250,0.0781,0.1094,0.0312,0.0312,0.0625,0.0312,0.0781,0.1562,0.0000,0.0156,0.0469,0.0469,0.0000,0.0312,0.0469,0.0469,0.0312,0.0000,0.0625,0.0156,0.0000
867,0.0938,0.0625,0.0625,0.0781,0.0469,0.0156,0.1719,0.0625,0.0625,0.0781,0.1094,0.0781,0.0312,0.0469,0.0156,0.0781,0.0938,0.0469,0.0156,0.0469,0.0312,0.0469,0.0938,0.0156,0.1250,0.1250,0.1719,0.1094,0.0625,0.0312,0.0938,0.0312,0.0781,0.1562,0.1094,0.0469,0.0625,0.0938,0.1719,0.0625,0.1562,0.1094,0.1406,0.0625,0.0156,0.1875,0.0469,0.0312,0.0312,0.0469,0.1250,0.0000,0.0625,0.0312,0.0938,0.0781,0.0469,0.0781,0.0469,0.0312,0.0938,0.0000,0.0469,0.1094
868,0.2500,0.2344,0.0938,0.1094,0.1094,0.0781,0.1250,0.1094,0.0938,0.0312,0.0156,0.1094,0.1094,0.0312,0.0000,0.1250,0.1406,0.0781,0.0781,0.0312,0.0156,0.0156,0.0156,0.0781,0.0625,0.0156,0.0312,0.0938,0.0312,0.0469,0.0469,0.1094,0.0938,0.0625,0.0312,0.0781,0.0469,0.0156,0.0000,0.0000,0.0469,0.0000,0.0000,0.0625,0.0781,0.0156,0.1094,0.1406,0.2031,0.0312,0.0469,0.0469,0.1562,0.0156,0.0625,0.0469,0.0625,0.0156,0.0625,0.0781,0.1094,0.1875,0.0781,0.1875
869,0.3594,0.1719,0.0938,0.1094,0.0938,0.0000,0.1094,0.1094,0.0781,0.0312,0.0156,0.0469,0.0781,0.0312,0.0156,0.1875,0.1562,0.0312,0.0156,0.0469,0.0312,0.0469,0.0625,0.0156,0.0625,0.0469,0.0312,0.0781,0.0625,0.0938,0.0156,0.0938,0.0781,0.0469,0.0312,0.0469,0.0312,0.0156,0.0156,0.0312,0.0312,0.0000,0.0000,0.0312,0.0625,0.0156,0.0312,0.1094,0.1562,0.0625,0.0312,0.0938,0.0938,0.0938,0.0312,0.1094,0.0312,0.0156,0.0156,0.0625,0.1406,0.1875,0.0625,0.5000
870,0.1406,0.1094,0.1094,0.1250,0.1094,0.0625,0.0312,0.0625,0.0625,0.0469,0.0625,0.0938,0.1719,0.0938,0.0781,0.1250,0.1250,0.0312,0.0312,0.0938,0.0469,0.0469,0.0000,0.0312,0.0156,0.0156,0.0156,0.0312,0.0469,0.0312,0.0781,0.1094,0.0938,0.0312,0.0625,0.0781,0.0312,0.0000,0.0469,0.0156,0.0781,0.0156,0.0156,0.0469,0.1250,0.0469,0.0312,0.1406,0.1250,0.0938,0.0625,0.1562,0.0938,0.0156,0.0156,0.1562,0.1094,0.0156,0.0625,0.1719,0.0938,0.1094,0.1719,0.1406
871,0.0312,0.0625,0.0312,0.0625,0.0781,0.0469,0.0469,0.1094,0.1094,0.0000,0.0156,0.0625,0.1250,0.1562,0.0781,0.1719,0.0781,0.0781,0.0469,0.1562,0.0625,0.0312,0.0156,0.0312,0.0156,0.0156,0.0469,0.0469,0.0156,0.0781,0.0625,0.1094,0.0156,0.1094,0.0469,0.1094,0.0000,0.0156,0.0000,0.0156,0.0781,0.0000,0.0312,0.0469,0.0781,0.0469,0.0625,0.1562,0.0469,0.0312,0.0625,0.2031,0.2344,0.0469,0.0625,0.1094,0.0781,0.0156,0.0625,0.1875,0.1250,0.1719,0.1406,0.2188
872,0.3594,0.0781,0.1875,0.1719,0.0781,0.0781,0.0469,0.0469,0.2188,0.0156,0.0625,0.0781,0.1406,0.0781,0.2031,0.0625,0.0781,0.0469,0.0469,0.0625,0.0469,0.0000,0.0312,0.0469,0.1094,0.0156,0.0000,0.0469,0.0781,0.0312,0.0000,0.0781,0.2031,0.0625,0.0625,0.1562,0.0469,0.0156,0.0312,0.0469,0.0469,0.0469,0.0156,0.0469,0.0625,0.0938,0.0156,0.0312,0.1562,0.0625,0.0781,0.0938,0.0625,0.0312,0.0625,0.0469,0.1094,0.0625,0.0781,0.0312,0.1094,0.0000,0.0625,0.0312
873,0.0938,0.1406,0.0938,0.0781,0.1406,0.0156,0.0469,0.1250,0.0938,0.0312,0.0781,0.1094,0.0781,0.0781,0.0469,0.0938,0.1094,0.0625,0.0781,0.0469,0.0312,0.0156,0.0469,0.0156,0.0156,0.0312,0.0781,0.0469,0.0938,0.0469,0.0156,0.0938,0.0781,0.0625,0.0625,0.0625,0.0312,0.0312,0.0156,0.0156,0.0625,0.0312,0.0156,0.1562,0.0781,0.0625,0.1094,0.1875,0.1250,0.0625,0.0781,0.0938,0.0938,0.0469,0.0625,0.0938,0.0938,0.0156,0.0938,0.1250,0.1094,0.1094,0.1562,0.0938
